,userID,index,visitByTheHour,weekOfYear,weekOfYear,dayOfWeek,cluster
52492,105,52492,2,52,52,6,3
52493,4,52493,22,43,43,1,3
52494,118,52494,3,50,50,5,3
52495,191,52495,15,45,45,0,3
52496,187,52496,19,41,41,6,3
52497,150,52497,18,52,52,0,3
52498,52,52498,9,40,40,2,3
52499,52,52499,0,47,47,0,3
52500,41,52500,3,43,43,2,3
52501,177,52501,6,48,48,0,3
52502,20,52502,6,51,51,5,3
52503,87,52503,9,47,47,1,3
52504,130,52504,8,45,45,3,3
52505,164,52505,23,46,46,6,3
52506,126,52506,13,41,41,0,3
52507,137,52507,10,50,50,4,3
52508,128,52508,8,50,50,4,3
52509,118,52509,20,49,49,5,3
52510,64,52510,8,41,41,2,3
52511,164,52511,19,46,46,6,3
52512,128,52512,4,50,50,4,3
52513,40,52513,16,46,46,0,3
52514,120,52514,6,40,40,1,3
52515,140,52515,8,40,40,2,3
52516,85,52516,15,42,42,2,3
52517,79,52517,1,49,49,4,3
52518,190,52518,3,45,45,4,3
52519,116,52519,19,52,52,6,3
52520,195,52520,21,46,46,6,3
52521,4,52521,10,46,46,5,3
52522,160,52522,21,47,47,5,3
52523,152,52523,12,52,52,2,3
52524,94,52524,16,42,42,2,3
52525,37,52525,16,40,40,6,3
52526,49,52526,0,52,52,6,3
52527,120,52527,6,42,42,0,3
52528,65,52528,17,42,42,4,3
52529,105,52529,22,45,45,6,3
52530,166,52530,15,40,40,3,3
52531,180,52531,6,41,41,2,3
52532,156,52532,2,51,51,5,3
52533,78,52533,17,45,45,0,3
52534,96,52534,18,48,48,5,3
52535,126,52535,2,45,45,6,3
52536,56,52536,13,41,41,4,3
52537,174,52537,8,46,46,5,3
52538,38,52538,4,45,45,5,3
52539,172,52539,11,50,50,3,3
52540,68,52540,4,40,40,6,3
52541,137,52541,19,46,46,4,3
52542,60,52542,11,51,51,3,3
52543,29,52543,18,49,49,6,3
52544,75,52544,21,46,46,0,3
52545,82,52545,22,49,49,6,3
52546,3,52546,0,48,48,4,3
52547,77,52547,23,47,47,1,3
52548,20,52548,0,44,44,6,3
52549,181,52549,9,51,51,0,3
52550,39,52550,5,42,42,1,3
52551,12,52551,16,45,45,6,3
52552,3,52552,2,41,41,6,3
52553,10,52553,3,50,50,2,3
52554,136,52554,8,41,41,6,3
52555,109,52555,21,39,39,5,3
52556,22,52556,11,49,49,4,3
52557,137,52557,23,49,49,2,3
52558,20,52558,9,50,50,3,3
52559,146,52559,10,42,42,2,3
52560,150,52560,4,51,51,4,3
52561,132,52561,20,42,42,4,3
52562,148,52562,3,49,49,6,3
52563,62,52563,7,49,49,1,3
52564,179,52564,11,44,44,3,3
52565,29,52565,16,51,51,4,3
52566,163,52566,6,50,50,4,3
52567,38,52567,5,48,48,6,3
52568,125,52568,19,51,51,4,3
52569,155,52569,22,49,49,3,3
52570,81,52570,14,48,48,2,3
52571,70,52571,3,42,42,2,3
52572,144,52572,22,42,42,6,3
52573,25,52573,22,48,48,5,3
52574,117,52574,7,41,41,6,3
52575,125,52575,5,46,46,0,3
52576,122,52576,19,46,46,6,3
52577,146,52577,0,48,48,0,3
52578,13,52578,12,50,50,3,3
52579,25,52579,10,44,44,4,3
52580,87,52580,7,43,43,4,3
52581,0,52581,9,49,49,2,3
52582,63,52582,15,51,51,4,3
52583,28,52583,0,46,46,0,3
52584,46,52584,23,50,50,0,3
52585,81,52585,19,51,51,0,3
52586,123,52586,8,44,44,1,3
52587,136,52587,20,49,49,4,3
52588,148,52588,22,52,52,6,3
52589,55,52589,18,46,46,4,3
52590,151,52590,3,41,41,3,3
52591,29,52591,13,41,41,6,3
52592,31,52592,22,42,42,5,3
52593,153,52593,21,42,42,5,3
52594,111,52594,8,44,44,6,3
52595,33,52595,8,48,48,6,3
52596,4,52596,12,47,47,0,3
52597,196,52597,8,47,47,1,3
52598,48,52598,16,50,50,5,3
52599,91,52599,23,43,43,2,3
52600,200,52600,6,47,47,0,3
52601,43,52601,16,47,47,6,3
52602,91,52602,11,52,52,6,3
52603,181,52603,23,50,50,2,3
52604,151,52604,1,44,44,4,3
52605,169,52605,23,42,42,4,3
52606,72,52606,19,40,40,6,3
52607,17,52607,18,47,47,0,3
52608,139,52608,19,48,48,6,3
52609,73,52609,0,41,41,1,3
52610,8,52610,1,43,43,0,3
52611,9,52611,23,51,51,4,3
52612,0,52612,6,40,40,3,3
52613,80,52613,12,51,51,3,3
52614,62,52614,1,48,48,3,3
52615,190,52615,1,40,40,4,3
52616,61,52616,17,41,41,0,3
52617,136,52617,19,42,42,2,3
52618,82,52618,14,44,44,5,3
52619,173,52619,10,41,41,0,3
52620,86,52620,22,40,40,3,3
52621,62,52621,16,40,40,0,3
52622,1,52622,10,44,44,4,3
52623,60,52623,17,41,41,3,3
52624,65,52624,15,47,47,3,3
52625,23,52625,6,43,43,6,3
52626,15,52626,11,48,48,2,3
52627,35,52627,3,51,51,2,3
52628,6,52628,10,45,45,2,3
52629,149,52629,21,45,45,3,3
52630,197,52630,4,50,50,0,3
52631,11,52631,7,42,42,3,3
52632,197,52632,11,39,39,4,3
52633,34,52633,6,40,40,5,3
52634,132,52634,1,50,50,4,3
52635,49,52635,22,50,50,2,3
52636,192,52636,16,46,46,5,3
52637,90,52637,5,44,44,6,3
52638,47,52638,9,45,45,5,3
52639,186,52639,19,50,50,6,3
52640,49,52640,2,43,43,1,3
52641,123,52641,9,46,46,5,3
52642,78,52642,13,52,52,0,3
52643,106,52643,23,44,44,0,3
52644,171,52644,8,51,51,0,3
52645,5,52645,19,40,40,2,3
52646,81,52646,4,45,45,5,3
52647,0,52647,0,43,43,5,3
52648,25,52648,12,46,46,4,3
52649,5,52649,21,51,51,2,3
52650,131,52650,15,50,50,5,3
52651,49,52651,20,41,41,4,3
52652,89,52652,3,50,50,4,3
52653,63,52653,2,40,40,0,3
52654,188,52654,12,45,45,4,3
52655,170,52655,6,50,50,3,3
52656,151,52656,1,48,48,5,3
52657,26,52657,8,47,47,1,3
52658,49,52658,1,43,43,2,3
52659,181,52659,12,49,49,3,3
52660,6,52660,3,52,52,6,3
52661,63,52661,13,39,39,3,3
52662,8,52662,0,42,42,6,3
52663,65,52663,10,43,43,3,3
52664,149,52664,5,51,51,6,3
52665,53,52665,14,46,46,2,3
52666,134,52666,6,40,40,4,3
52667,42,52667,18,47,47,4,3
52668,146,52668,8,40,40,2,3
52669,87,52669,5,41,41,5,3
52670,70,52670,1,51,51,0,3
52671,109,52671,0,42,42,6,3
52672,126,52672,5,48,48,0,3
52673,69,52673,13,49,49,6,3
52674,156,52674,18,46,46,2,3
52675,147,52675,19,43,43,4,3
52676,148,52676,1,46,46,1,3
52677,181,52677,13,46,46,3,3
52678,100,52678,22,42,42,2,3
52679,135,52679,7,41,41,1,3
52680,149,52680,22,50,50,0,3
52681,95,52681,0,52,52,0,3
52682,85,52682,6,47,47,0,3
52683,165,52683,0,40,40,1,3
52684,73,52684,5,50,50,3,3
52685,130,52685,13,51,51,5,3
52686,54,52686,9,52,52,3,3
52687,178,52687,0,47,47,1,3
52688,126,52688,5,46,46,0,3
52689,73,52689,20,44,44,0,3
52690,132,52690,11,50,50,0,3
52691,112,52691,12,51,51,0,3
52692,52,52692,15,39,39,5,3
52693,88,52693,3,48,48,6,3
52694,191,52694,5,49,49,1,3
52695,53,52695,13,46,46,2,3
52696,162,52696,16,46,46,1,3
52697,115,52697,6,42,42,5,3
52698,143,52698,3,45,45,2,3
52699,91,52699,11,45,45,4,3
52700,155,52700,5,52,52,6,3
52701,1,52701,6,50,50,1,3
52702,186,52702,5,48,48,6,3
52703,15,52703,11,44,44,1,3
52704,73,52704,9,46,46,1,3
52705,55,52705,6,45,45,3,3
52706,119,52706,22,40,40,5,3
52707,110,52707,5,40,40,1,3
52708,25,52708,14,49,49,0,3
52709,46,52709,23,46,46,1,3
52710,98,52710,3,47,47,4,3
52711,175,52711,15,47,47,1,3
52712,155,52712,2,47,47,0,3
52713,54,52713,0,49,49,2,3
52714,186,52714,16,45,45,5,3
52715,27,52715,20,40,40,5,3
52716,74,52716,1,45,45,0,3
52717,97,52717,14,48,48,2,3
52718,44,52718,22,43,43,5,3
52719,129,52719,17,44,44,1,3
52720,1,52720,13,40,40,5,3
52721,194,52721,3,47,47,1,3
52722,126,52722,5,39,39,5,3
52723,200,52723,0,49,49,3,3
52724,149,52724,5,49,49,0,3
52725,23,52725,21,43,43,5,3
52726,178,52726,0,44,44,2,3
52727,27,52727,8,48,48,1,3
52728,121,52728,21,50,50,3,3
52729,30,52729,3,52,52,0,3
52730,195,52730,9,41,41,4,3
52731,145,52731,3,41,41,1,3
52732,37,52732,8,40,40,3,3
52733,144,52733,6,42,42,1,3
52734,158,52734,2,39,39,4,3
52735,161,52735,17,45,45,1,3
52736,90,52736,10,49,49,3,3
52737,160,52737,3,39,39,3,3
52738,81,52738,12,46,46,0,3
52739,163,52739,3,48,48,2,3
52740,5,52740,18,49,49,5,3
52741,108,52741,11,52,52,3,3
52742,199,52742,1,47,47,3,3
52743,110,52743,4,49,49,0,3
52744,40,52744,6,40,40,1,3
52745,105,52745,3,43,43,6,3
52746,78,52746,14,48,48,5,3
52747,134,52747,12,46,46,5,3
52748,162,52748,7,42,42,0,3
52749,11,52749,8,48,48,3,3
52750,162,52750,22,43,43,3,3
52751,107,52751,9,47,47,1,3
52752,173,52752,23,46,46,0,3
52753,183,52753,12,42,42,1,3
52754,14,52754,22,45,45,3,3
52755,6,52755,20,41,41,2,3
52756,92,52756,7,50,50,1,3
52757,158,52757,17,43,43,4,3
52758,28,52758,10,48,48,1,3
52759,141,52759,3,44,44,6,3
52760,85,52760,21,46,46,6,3
52761,143,52761,6,51,51,1,3
52762,53,52762,21,40,40,3,3
52763,189,52763,19,40,40,1,3
52764,189,52764,3,40,40,0,3
52765,12,52765,11,41,41,6,3
52766,16,52766,17,46,46,0,3
52767,180,52767,9,46,46,6,3
52768,118,52768,2,50,50,0,3
52769,71,52769,10,46,46,6,3
52770,169,52770,1,48,48,3,3
52771,142,52771,7,41,41,3,3
52772,191,52772,16,41,41,6,3
52773,3,52773,5,44,44,3,3
52774,189,52774,21,43,43,6,3
52775,173,52775,5,39,39,5,3
52776,86,52776,9,43,43,3,3
52777,116,52777,7,46,46,2,3
52778,188,52778,21,47,47,1,3
52779,164,52779,16,41,41,1,3
52780,119,52780,9,44,44,0,3
52781,189,52781,19,45,45,3,3
52782,10,52782,11,39,39,5,3
52783,32,52783,12,40,40,2,3
52784,2,52784,4,42,42,6,3
52785,175,52785,13,42,42,5,3
52786,190,52786,17,45,45,6,3
52787,126,52787,19,47,47,4,3
52788,195,52788,20,46,46,6,3
52789,11,52789,12,45,45,1,3
52790,196,52790,11,50,50,1,3
52791,88,52791,17,41,41,4,3
52792,96,52792,21,48,48,3,3
52793,10,52793,7,51,51,4,3
52794,86,52794,12,51,51,1,3
52795,90,52795,10,48,48,1,3
52796,27,52796,21,46,46,3,3
52797,118,52797,15,44,44,1,3
52798,44,52798,7,51,51,3,3
52799,97,52799,1,46,46,0,3
52800,94,52800,7,42,42,1,3
52801,90,52801,18,40,40,6,3
52802,124,52802,2,44,44,2,3
52803,139,52803,14,45,45,2,3
52804,39,52804,4,46,46,0,3
52805,44,52805,13,42,42,2,3
52806,110,52806,23,47,47,2,3
52807,184,52807,20,52,52,3,3
52808,73,52808,16,41,41,0,3
52809,55,52809,21,50,50,3,3
52810,105,52810,7,40,40,3,3
52811,48,52811,19,46,46,2,3
52812,179,52812,20,41,41,4,3
52813,104,52813,6,48,48,3,3
52814,148,52814,20,40,40,3,3
52815,173,52815,2,52,52,0,3
52816,122,52816,15,42,42,1,3
52817,65,52817,7,40,40,6,3
52818,68,52818,12,42,42,6,3
52819,96,52819,15,49,49,1,3
52820,23,52820,2,52,52,1,3
52821,97,52821,22,48,48,3,3
52822,177,52822,13,51,51,3,3
52823,126,52823,3,49,49,4,3
52824,33,52824,5,44,44,5,3
52825,146,52825,21,42,42,2,3
52826,116,52826,23,42,42,5,3
52827,49,52827,19,44,44,3,3
52828,11,52828,11,42,42,6,3
52829,155,52829,20,46,46,3,3
52830,47,52830,8,39,39,5,3
52831,4,52831,11,51,51,0,3
52832,179,52832,2,42,42,6,3
52833,141,52833,6,48,48,3,3
52834,131,52834,4,49,49,2,3
52835,137,52835,9,43,43,4,3
52836,9,52836,4,48,48,6,3
52837,131,52837,4,49,49,3,3
52838,25,52838,16,42,42,5,3
52839,40,52839,16,46,46,5,3
52840,29,52840,9,44,44,5,3
52841,194,52841,11,45,45,1,3
52842,65,52842,21,49,49,0,3
52843,75,52843,18,42,42,4,3
52844,47,52844,2,40,40,3,3
52845,83,52845,12,41,41,2,3
52846,173,52846,12,47,47,1,3
52847,84,52847,23,44,44,6,3
52848,174,52848,14,47,47,1,3
52849,90,52849,2,42,42,0,3
52850,182,52850,1,42,42,3,3
52851,94,52851,12,42,42,4,3
52852,102,52852,3,41,41,2,3
52853,1,52853,0,41,41,6,3
52854,74,52854,21,52,52,1,3
52855,141,52855,7,43,43,1,3
52856,178,52856,14,40,40,0,3
52857,33,52857,15,42,42,3,3
52858,144,52858,7,48,48,4,3
52859,136,52859,21,47,47,0,3
52860,125,52860,18,46,46,0,3
52861,157,52861,18,47,47,2,3
52862,111,52862,12,42,42,2,3
52863,157,52863,18,46,46,3,3
52864,141,52864,23,48,48,5,3
52865,158,52865,10,42,42,5,3
52866,187,52866,22,51,51,4,3
52867,58,52867,8,44,44,2,3
52868,85,52868,5,43,43,2,3
52869,150,52869,22,50,50,4,3
52870,81,52870,2,42,42,6,3
52871,33,52871,3,43,43,6,3
52872,200,52872,7,39,39,5,3
52873,185,52873,14,48,48,3,3
52874,123,52874,16,44,44,4,3
52875,170,52875,7,44,44,4,3
52876,185,52876,9,45,45,2,3
52877,142,52877,8,46,46,6,3
52878,134,52878,19,39,39,4,3
52879,196,52879,20,43,43,5,3
52880,70,52880,5,42,42,2,3
52881,54,52881,19,40,40,1,3
52882,115,52882,21,50,50,5,3
52883,165,52883,23,42,42,5,3
52884,48,52884,23,40,40,0,3
52885,1,52885,11,43,43,3,3
52886,172,52886,7,43,43,1,3
52887,77,52887,7,47,47,5,3
52888,118,52888,23,41,41,1,3
52889,155,52889,11,41,41,1,3
52890,171,52890,7,49,49,5,3
52891,116,52891,13,40,40,4,3
52892,125,52892,7,45,45,3,3
52893,109,52893,14,43,43,5,3
52894,198,52894,18,45,45,3,3
52895,191,52895,14,49,49,0,3
52896,39,52896,5,48,48,2,3
52897,121,52897,8,45,45,1,3
52898,194,52898,9,42,42,6,3
52899,113,52899,1,40,40,6,3
52900,171,52900,11,49,49,1,3
52901,0,52901,5,45,45,3,3
52902,113,52902,6,44,44,2,3
52903,160,52903,14,43,43,5,3
52904,6,52904,22,46,46,5,3
52905,123,52905,0,45,45,0,3
52906,21,52906,7,52,52,2,3
52907,149,52907,17,41,41,0,3
52908,169,52908,18,47,47,5,3
52909,24,52909,8,49,49,2,3
52910,174,52910,15,42,42,5,3
52911,87,52911,15,40,40,0,3
52912,149,52912,17,45,45,6,3
52913,164,52913,18,43,43,6,3
52914,125,52914,23,48,48,4,3
52915,189,52915,16,51,51,4,3
52916,11,52916,6,40,40,6,3
52917,108,52917,22,50,50,5,3
52918,18,52918,4,46,46,1,3
52919,158,52919,23,44,44,4,3
52920,1,52920,13,47,47,0,3
52921,21,52921,16,50,50,1,3
52922,143,52922,23,45,45,4,3
52923,95,52923,16,49,49,3,3
52924,3,52924,18,49,49,0,3
52925,7,52925,18,51,51,2,3
52926,194,52926,5,50,50,5,3
52927,12,52927,0,46,46,3,3
52928,95,52928,18,41,41,5,3
52929,78,52929,0,49,49,0,3
52930,63,52930,5,51,51,4,3
52931,167,52931,19,45,45,3,3
52932,128,52932,17,44,44,3,3
52933,73,52933,14,51,51,3,3
52934,194,52934,23,45,45,2,3
52935,144,52935,14,51,51,5,3
52936,47,52936,22,41,41,1,3
52937,144,52937,0,46,46,4,3
52938,79,52938,17,46,46,1,3
52939,17,52939,4,43,43,5,3
52940,193,52940,19,41,41,6,3
52941,90,52941,18,43,43,5,3
52942,157,52942,14,40,40,4,3
52943,131,52943,13,51,51,3,3
52944,193,52944,4,40,40,5,3
52945,57,52945,9,40,40,3,3
52946,152,52946,15,40,40,0,3
52947,126,52947,17,43,43,3,3
52948,179,52948,0,41,41,6,3
52949,126,52949,9,49,49,4,3
52950,121,52950,22,45,45,2,3
52951,167,52951,14,52,52,1,3
52952,108,52952,12,47,47,4,3
52953,39,52953,7,46,46,0,3
52954,112,52954,2,50,50,6,3
52955,185,52955,17,42,42,1,3
52956,64,52956,11,43,43,3,3
52957,188,52957,6,41,41,2,3
52958,198,52958,21,43,43,2,3
52959,38,52959,10,48,48,6,3
52960,38,52960,23,52,52,2,3
52961,66,52961,22,45,45,0,3
52962,98,52962,7,52,52,2,3
52963,157,52963,3,50,50,1,3
52964,167,52964,13,50,50,4,3
52965,126,52965,23,51,51,0,3
52966,138,52966,11,40,40,4,3
52967,51,52967,4,41,41,2,3
52968,80,52968,13,42,42,5,3
52969,137,52969,7,42,42,2,3
52970,200,52970,19,43,43,5,3
52971,175,52971,18,46,46,4,3
52972,138,52972,6,42,42,3,3
52973,29,52973,15,40,40,3,3
52974,191,52974,13,48,48,0,3
52975,82,52975,23,44,44,3,3
52976,179,52976,6,51,51,1,3
52977,121,52977,18,40,40,6,3
52978,90,52978,14,48,48,5,3
52979,57,52979,17,45,45,5,3
52980,52,52980,4,43,43,4,3
52981,139,52981,14,48,48,4,3
52982,32,52982,0,47,47,5,3
52983,1,52983,11,45,45,0,3
52984,103,52984,15,42,42,6,3
52985,104,52985,5,39,39,4,3
52986,72,52986,23,47,47,0,3
52987,28,52987,11,42,42,4,3
52988,64,52988,16,46,46,3,3
52989,23,52989,14,51,51,6,3
52990,127,52990,18,48,48,1,3
52991,166,52991,3,50,50,4,3
52992,186,52992,20,47,47,1,3
52993,28,52993,19,43,43,2,3
52994,135,52994,22,40,40,0,3
52995,182,52995,10,40,40,1,3
52996,112,52996,14,47,47,6,3
52997,47,52997,11,42,42,1,3
52998,181,52998,3,51,51,1,3
52999,46,52999,6,46,46,6,3
53000,166,53000,16,44,44,1,3
53001,99,53001,3,52,52,2,3
53002,149,53002,0,50,50,5,3
53003,40,53003,9,49,49,4,3
53004,14,53004,5,47,47,2,3
53005,115,53005,13,47,47,3,3
53006,118,53006,17,52,52,6,3
53007,19,53007,9,42,42,2,3
53008,37,53008,22,45,45,5,3
53009,117,53009,3,44,44,0,3
53010,181,53010,22,50,50,6,3
53011,140,53011,14,52,52,1,3
53012,21,53012,1,39,39,5,3
53013,6,53013,15,41,41,0,3
53014,39,53014,17,45,45,3,3
53015,23,53015,15,41,41,5,3
53016,176,53016,17,39,39,5,3
53017,94,53017,12,50,50,0,3
53018,41,53018,22,40,40,3,3
53019,60,53019,8,40,40,0,3
53020,8,53020,16,43,43,1,3
53021,71,53021,17,50,50,0,3
53022,154,53022,1,49,49,3,3
53023,187,53023,22,48,48,3,3
53024,76,53024,22,48,48,1,3
53025,41,53025,13,52,52,3,3
53026,155,53026,21,45,45,3,3
53027,108,53027,15,50,50,3,3
53028,54,53028,14,40,40,2,3
53029,92,53029,7,41,41,6,3
53030,33,53030,11,44,44,0,3
53031,17,53031,2,45,45,6,3
53032,186,53032,15,49,49,4,3
53033,88,53033,11,46,46,0,3
53034,48,53034,14,48,48,1,3
53035,188,53035,12,43,43,0,3
53036,41,53036,8,49,49,2,3
53037,138,53037,13,42,42,6,3
53038,189,53038,17,49,49,1,3
53039,20,53039,21,46,46,1,3
53040,163,53040,16,51,51,4,3
53041,183,53041,12,49,49,2,3
53042,73,53042,2,41,41,0,3
53043,171,53043,18,51,51,5,3
53044,127,53044,2,42,42,2,3
53045,197,53045,6,45,45,4,3
53046,105,53046,3,48,48,3,3
53047,101,53047,4,51,51,4,3
53048,133,53048,16,48,48,1,3
53049,57,53049,13,47,47,6,3
53050,9,53050,5,50,50,1,3
53051,31,53051,13,43,43,3,3
53052,114,53052,20,39,39,5,3
53053,194,53053,15,51,51,2,3
53054,156,53054,7,45,45,5,3
53055,151,53055,4,40,40,4,3
53056,105,53056,3,40,40,1,3
53057,181,53057,3,43,43,5,3
53058,64,53058,20,46,46,5,3
53059,192,53059,20,46,46,4,3
53060,136,53060,13,46,46,5,3
53061,155,53061,15,46,46,5,3
53062,151,53062,16,39,39,4,3
53063,160,53063,0,50,50,0,3
53064,68,53064,17,50,50,5,3
53065,114,53065,4,45,45,4,3
53066,68,53066,12,48,48,0,3
53067,59,53067,17,50,50,0,3
53068,167,53068,5,49,49,5,3
53069,141,53069,11,45,45,3,3
53070,99,53070,23,51,51,0,3
53071,84,53071,3,46,46,2,3
53072,116,53072,1,51,51,4,3
53073,144,53073,10,40,40,6,3
53074,96,53074,20,40,40,3,3
53075,61,53075,20,41,41,6,3
53076,51,53076,3,45,45,0,3
53077,2,53077,13,51,51,0,3
53078,195,53078,16,47,47,5,3
53079,140,53079,19,52,52,2,3
53080,171,53080,14,46,46,5,3
53081,41,53081,13,39,39,5,3
53082,9,53082,5,43,43,6,3
53083,60,53083,12,43,43,5,3
53084,33,53084,23,43,43,6,3
53085,144,53085,19,42,42,6,3
53086,180,53086,19,49,49,5,3
53087,103,53087,13,43,43,2,3
53088,47,53088,16,49,49,3,3
53089,12,53089,13,49,49,3,3
53090,66,53090,20,48,48,4,3
53091,173,53091,5,43,43,0,3
53092,58,53092,5,42,42,5,3
53093,108,53093,18,51,51,4,3
53094,156,53094,19,42,42,5,3
53095,177,53095,4,47,47,4,3
53096,187,53096,13,42,42,5,3
53097,23,53097,3,45,45,5,3
53098,166,53098,12,47,47,6,3
53099,4,53099,11,51,51,4,3
53100,79,53100,13,51,51,4,3
53101,42,53101,17,48,48,6,3
53102,184,53102,23,40,40,2,3
53103,63,53103,9,52,52,3,3
53104,13,53104,4,47,47,3,3
53105,15,53105,14,47,47,1,3
53106,70,53106,19,47,47,6,3
53107,23,53107,22,50,50,5,3
53108,189,53108,18,39,39,5,3
53109,75,53109,22,43,43,1,3
53110,194,53110,8,45,45,6,3
53111,29,53111,14,44,44,2,3
53112,5,53112,16,45,45,1,3
53113,184,53113,11,51,51,5,3
53114,18,53114,5,46,46,5,3
53115,135,53115,16,52,52,6,3
53116,199,53116,7,39,39,4,3
53117,129,53117,16,47,47,4,3
53118,55,53118,5,40,40,3,3
53119,186,53119,2,40,40,1,3
53120,76,53120,16,49,49,4,3
53121,100,53121,23,47,47,5,3
53122,39,53122,17,51,51,2,3
53123,155,53123,5,45,45,3,3
53124,176,53124,5,48,48,3,3
53125,5,53125,19,49,49,5,3
53126,69,53126,20,43,43,5,3
53127,116,53127,22,47,47,4,3
53128,195,53128,16,50,50,5,3
53129,167,53129,7,47,47,6,3
53130,102,53130,16,49,49,2,3
53131,166,53131,17,41,41,0,3
53132,179,53132,13,48,48,3,3
53133,188,53133,1,51,51,5,3
53134,84,53134,0,43,43,4,3
53135,40,53135,19,41,41,0,3
53136,25,53136,10,51,51,4,3
53137,111,53137,18,48,48,3,3
53138,123,53138,7,46,46,5,3
53139,68,53139,15,52,52,0,3
53140,25,53140,10,42,42,6,3
53141,99,53141,2,48,48,1,3
53142,194,53142,0,50,50,1,3
53143,63,53143,11,52,52,1,3
53144,110,53144,6,41,41,1,3
53145,60,53145,8,39,39,3,3
53146,174,53146,15,42,42,3,3
53147,198,53147,1,41,41,5,3
53148,188,53148,16,45,45,1,3
53149,162,53149,2,50,50,3,3
53150,105,53150,22,42,42,1,3
53151,73,53151,9,46,46,0,3
53152,185,53152,22,44,44,5,3
53153,84,53153,18,49,49,3,3
53154,20,53154,4,42,42,3,3
53155,78,53155,6,43,43,0,3
53156,158,53156,15,51,51,5,3
53157,181,53157,17,50,50,1,3
53158,39,53158,2,49,49,3,3
53159,110,53159,13,46,46,3,3
53160,106,53160,8,51,51,2,3
53161,189,53161,2,52,52,3,3
53162,114,53162,19,39,39,5,3
53163,5,53163,4,44,44,6,3
53164,55,53164,20,46,46,5,3
53165,154,53165,12,42,42,3,3
53166,198,53166,0,52,52,2,3
53167,10,53167,3,39,39,5,3
53168,121,53168,17,46,46,5,3
53169,58,53169,17,41,41,5,3
53170,98,53170,3,47,47,0,3
53171,164,53171,21,51,51,5,3
53172,131,53172,0,43,43,5,3
53173,180,53173,12,46,46,3,3
53174,63,53174,17,42,42,4,3
53175,126,53175,10,49,49,0,3
53176,103,53176,5,51,51,2,3
53177,2,53177,18,51,51,5,3
53178,27,53178,6,44,44,1,3
53179,117,53179,6,50,50,1,3
53180,34,53180,14,47,47,6,3
53181,15,53181,13,52,52,3,3
53182,143,53182,5,49,49,5,3
53183,70,53183,2,46,46,4,3
53184,145,53184,11,41,41,2,3
53185,181,53185,12,44,44,3,3
53186,181,53186,21,42,42,4,3
53187,183,53187,6,45,45,0,3
53188,199,53188,0,43,43,4,3
53189,31,53189,0,50,50,4,3
53190,61,53190,16,50,50,5,3
53191,120,53191,0,42,42,3,3
53192,108,53192,18,44,44,6,3
53193,160,53193,22,52,52,6,3
53194,92,53194,3,42,42,4,3
53195,102,53195,10,45,45,4,3
53196,93,53196,5,44,44,3,3
53197,159,53197,20,44,44,3,3
53198,98,53198,6,48,48,2,3
53199,187,53199,16,49,49,4,3
53200,198,53200,16,40,40,2,3
53201,52,53201,11,48,48,5,3
53202,45,53202,15,40,40,0,3
53203,154,53203,17,44,44,1,3
53204,54,53204,15,50,50,1,3
53205,54,53205,17,44,44,0,3
53206,129,53206,1,49,49,0,3
53207,51,53207,6,51,51,4,3
53208,91,53208,7,40,40,6,3
53209,53,53209,12,49,49,6,3
53210,57,53210,1,46,46,5,3
53211,117,53211,11,40,40,1,3
53212,125,53212,13,44,44,5,3
53213,79,53213,18,47,47,1,3
53214,2,53214,9,49,49,2,3
53215,36,53215,16,42,42,0,3
53216,196,53216,8,52,52,2,3
53217,74,53217,11,47,47,1,3
53218,24,53218,8,51,51,6,3
53219,157,53219,5,49,49,1,3
53220,139,53220,13,50,50,1,3
53221,95,53221,3,49,49,4,3
53222,87,53222,21,45,45,1,3
53223,101,53223,14,40,40,3,3
53224,61,53224,19,50,50,0,3
53225,1,53225,19,50,50,6,3
53226,70,53226,14,46,46,0,3
53227,103,53227,13,41,41,4,3
53228,101,53228,2,50,50,1,3
53229,46,53229,13,43,43,1,3
53230,2,53230,23,45,45,5,3
53231,160,53231,16,43,43,1,3
53232,121,53232,9,47,47,0,3
53233,59,53233,9,48,48,3,3
53234,23,53234,22,48,48,1,3
53235,4,53235,19,47,47,0,3
53236,69,53236,21,46,46,5,3
53237,165,53237,21,40,40,4,3
53238,20,53238,4,48,48,3,3
53239,190,53239,7,45,45,3,3
53240,50,53240,17,45,45,0,3
53241,32,53241,23,41,41,5,3
53242,130,53242,16,46,46,2,3
53243,114,53243,9,41,41,2,3
53244,171,53244,17,42,42,0,3
53245,180,53245,8,49,49,3,3
53246,189,53246,14,39,39,5,3
53247,50,53247,14,41,41,3,3
53248,82,53248,12,42,42,3,3
53249,64,53249,18,42,42,0,3
53250,101,53250,2,49,49,1,3
53251,13,53251,14,41,41,0,3
53252,120,53252,19,43,43,0,3
53253,104,53253,11,48,48,4,3
53254,148,53254,22,41,41,3,3
53255,58,53255,10,49,49,3,3
53256,35,53256,7,49,49,6,3
53257,49,53257,14,50,50,2,3
53258,132,53258,8,48,48,1,3
53259,151,53259,1,40,40,3,3
53260,100,53260,5,43,43,0,3
53261,67,53261,9,43,43,0,3
53262,78,53262,13,43,43,1,3
53263,168,53263,9,49,49,3,3
53264,77,53264,20,42,42,5,3
53265,165,53265,22,44,44,5,3
53266,32,53266,19,48,48,5,3
