,userID,index,visitByTheHour,weekOfYear,weekOfYear,dayOfWeek,cluster
52088,7,52088,6,5,5,1,3
52089,62,52089,1,3,3,1,3
52090,112,52090,16,5,5,0,3
52091,49,52091,12,5,5,5,3
52092,94,52092,3,2,2,0,3
52093,128,52093,22,4,4,3,3
52094,143,52094,20,3,3,4,3
52095,70,52095,15,6,6,5,3
52096,12,52096,11,12,12,1,3
52097,149,52097,5,13,13,3,3
52098,114,52098,10,11,11,0,3
52099,79,52099,20,13,13,0,3
52100,100,52100,3,2,2,1,3
52101,100,52101,3,11,11,0,3
52102,12,52102,13,13,13,6,3
52103,2,52103,20,12,12,3,3
52104,135,52104,18,5,5,3,3
52105,25,52105,20,8,8,2,3
52106,115,52106,10,9,9,5,3
52107,117,52107,15,6,6,0,3
52108,106,52108,21,6,6,5,3
52109,170,52109,8,11,11,0,3
52110,57,52110,18,10,10,6,3
52111,58,52111,0,6,6,3,3
52112,53,52112,23,8,8,0,3
52113,98,52113,6,5,5,3,3
52114,152,52114,9,4,4,3,3
52115,156,52115,7,6,6,0,3
52116,17,52116,16,3,3,3,3
52117,32,52117,8,10,10,0,3
52118,173,52118,5,9,9,0,3
52119,129,52119,3,0,0,4,3
52120,107,52120,18,10,10,0,3
52121,47,52121,15,10,10,6,3
52122,87,52122,15,6,6,1,3
52123,181,52123,22,5,5,1,3
52124,16,52124,12,1,1,4,3
52125,186,52125,3,1,1,1,3
52126,22,52126,7,6,6,3,3
52127,144,52127,3,6,6,2,3
52128,1,52128,2,6,6,6,3
52129,18,52129,22,9,9,0,3
52130,182,52130,19,2,2,6,3
52131,196,52131,19,12,12,6,3
52132,35,52132,9,12,12,3,3
52133,41,52133,1,9,9,4,3
52134,32,52134,9,13,13,0,3
52135,198,52135,5,8,8,6,3
52136,88,52136,6,12,12,4,3
52137,94,52137,21,5,5,5,3
52138,83,52138,12,9,9,5,3
52139,8,52139,10,2,2,5,3
52140,118,52140,0,1,1,3,3
52141,14,52141,20,5,5,0,3
52142,176,52142,3,10,10,1,3
52143,60,52143,9,8,8,0,3
52144,107,52144,0,4,4,5,3
52145,77,52145,9,10,10,2,3
52146,42,52146,5,11,11,1,3
52147,126,52147,17,4,4,1,3
52148,144,52148,18,3,3,4,3
52149,89,52149,15,11,11,1,3
52150,47,52150,0,6,6,0,3
52151,185,52151,13,1,1,0,3
52152,79,52152,14,2,2,3,3
52153,176,52153,15,6,6,2,3
52154,146,52154,23,11,11,5,3
52155,92,52155,9,4,4,3,3
52156,67,52156,2,6,6,1,3
52157,81,52157,20,1,1,5,3
52158,144,52158,5,5,5,2,3
52159,59,52159,10,1,1,6,3
52160,95,52160,7,4,4,4,3
52161,60,52161,5,12,12,2,3
52162,56,52162,16,12,12,2,3
52163,9,52163,18,7,7,2,3
52164,178,52164,20,6,6,1,3
52165,44,52165,7,10,10,2,3
52166,48,52166,20,5,5,4,3
52167,98,52167,16,5,5,0,3
52168,186,52168,3,12,12,1,3
52169,49,52169,3,10,10,3,3
52170,110,52170,0,3,3,1,3
52171,151,52171,15,4,4,6,3
52172,151,52172,14,9,9,4,3
52173,163,52173,21,2,2,6,3
52174,25,52174,10,4,4,0,3
52175,129,52175,7,3,3,0,3
52176,28,52176,3,12,12,5,3
52177,63,52177,15,8,8,1,3
52178,149,52178,9,10,10,3,3
52179,150,52179,15,6,6,6,3
52180,158,52180,15,9,9,4,3
52181,113,52181,7,2,2,0,3
52182,103,52182,4,7,7,5,3
52183,139,52183,14,6,6,6,3
52184,48,52184,22,5,5,2,3
52185,76,52185,18,2,2,3,3
52186,116,52186,19,12,12,1,3
52187,28,52187,7,7,7,1,3
52188,32,52188,1,11,11,0,3
52189,123,52189,20,5,5,5,3
52190,23,52190,16,2,2,2,3
52191,29,52191,3,9,9,6,3
52192,80,52192,7,5,5,4,3
52193,101,52193,4,3,3,6,3
52194,86,52194,12,12,12,4,3
52195,14,52195,4,0,0,4,3
52196,75,52196,18,3,3,2,3
52197,199,52197,23,2,2,4,3
52198,198,52198,17,3,3,6,3
52199,66,52199,8,4,4,3,3
52200,115,52200,13,10,10,2,3
52201,195,52201,23,0,0,5,3
52202,167,52202,20,6,6,4,3
52203,112,52203,5,1,1,2,3
52204,82,52204,13,9,9,6,3
52205,17,52205,5,9,9,4,3
52206,19,52206,14,5,5,4,3
52207,48,52207,9,7,7,1,3
52208,188,52208,13,6,6,0,3
52209,59,52209,6,0,0,5,3
52210,156,52210,18,7,7,3,3
52211,17,52211,2,6,6,4,3
52212,8,52212,6,7,7,5,3
52213,123,52213,4,4,4,1,3
52214,75,52214,16,11,11,1,3
52215,165,52215,18,2,2,2,3
52216,21,52216,19,3,3,5,3
52217,146,52217,16,9,9,6,3
52218,53,52218,3,7,7,6,3
52219,86,52219,20,12,12,0,3
52220,20,52220,22,1,1,5,3
52221,21,52221,21,10,10,6,3
52222,58,52222,11,2,2,1,3
52223,167,52223,7,9,9,5,3
52224,25,52224,0,6,6,0,3
52225,74,52225,16,10,10,2,3
52226,183,52226,21,2,2,5,3
52227,9,52227,14,9,9,0,3
52228,46,52228,5,3,3,6,3
52229,177,52229,11,9,9,2,3
52230,134,52230,20,8,8,5,3
52231,49,52231,6,1,1,2,3
52232,196,52232,6,12,12,1,3
52233,22,52233,7,6,6,3,3
52234,44,52234,9,6,6,5,3
52235,118,52235,12,3,3,6,3
52236,71,52236,0,1,1,6,3
52237,156,52237,5,0,0,5,3
52238,60,52238,6,2,2,4,3
52239,94,52239,20,10,10,5,3
52240,15,52240,4,13,13,3,3
52241,16,52241,20,1,1,0,3
52242,36,52242,4,10,10,2,3
52243,178,52243,20,8,8,0,3
52244,178,52244,18,1,1,4,3
52245,33,52245,23,6,6,3,3
52246,134,52246,6,10,10,6,3
52247,85,52247,21,1,1,3,3
52248,55,52248,7,13,13,2,3
52249,100,52249,20,12,12,2,3
52250,147,52250,2,1,1,6,3
52251,97,52251,16,9,9,3,3
52252,136,52252,7,13,13,1,3
52253,175,52253,13,7,7,3,3
52254,179,52254,3,3,3,2,3
52255,91,52255,11,5,5,6,3
52256,17,52256,3,3,3,4,3
52257,14,52257,11,12,12,6,3
52258,73,52258,20,7,7,4,3
52259,101,52259,21,12,12,5,3
52260,84,52260,9,4,4,1,3
52261,160,52261,14,5,5,3,3
52262,104,52262,22,2,2,6,3
52263,181,52263,15,7,7,3,3
52264,30,52264,22,8,8,6,3
52265,55,52265,7,6,6,6,3
52266,19,52266,11,4,4,4,3
52267,163,52267,2,8,8,4,3
52268,14,52268,7,2,2,2,3
52269,149,52269,7,5,5,5,3
52270,144,52270,8,5,5,5,3
52271,200,52271,22,6,6,4,3
52272,76,52272,7,5,5,0,3
52273,157,52273,15,6,6,1,3
52274,145,52274,12,7,7,0,3
52275,80,52275,13,6,6,1,3
52276,142,52276,10,2,2,0,3
52277,117,52277,15,12,12,6,3
52278,80,52278,14,6,6,6,3
52279,176,52279,19,4,4,2,3
52280,148,52280,4,9,9,5,3
52281,91,52281,4,2,2,3,3
52282,104,52282,14,3,3,5,3
52283,181,52283,14,4,4,1,3
52284,110,52284,21,7,7,4,3
52285,85,52285,22,7,7,3,3
52286,169,52286,1,5,5,5,3
52287,1,52287,10,7,7,0,3
52288,171,52288,22,4,4,4,3
52289,10,52289,11,5,5,1,3
52290,153,52290,11,11,11,2,3
52291,98,52291,23,7,7,2,3
52292,85,52292,8,0,0,4,3
52293,125,52293,20,11,11,1,3
52294,48,52294,12,7,7,3,3
52295,191,52295,9,1,1,1,3
52296,99,52296,17,8,8,1,3
52297,73,52297,13,4,4,2,3
52298,68,52298,0,10,10,1,3
52299,40,52299,22,11,11,1,3
52300,167,52300,9,12,12,0,3
52301,124,52301,11,8,8,2,3
52302,23,52302,9,6,6,5,3
52303,88,52303,0,9,9,5,3
52304,10,52304,4,6,6,0,3
52305,93,52305,1,8,8,6,3
52306,54,52306,11,1,1,6,3
52307,29,52307,8,11,11,0,3
52308,41,52308,15,1,1,5,3
52309,26,52309,21,1,1,3,3
52310,19,52310,11,2,2,2,3
52311,150,52311,22,9,9,0,3
52312,146,52312,15,10,10,6,3
52313,1,52313,17,10,10,4,3
52314,100,52314,0,11,11,5,3
52315,38,52315,22,2,2,0,3
52316,9,52316,7,2,2,6,3
52317,80,52317,16,12,12,0,3
52318,179,52318,21,12,12,5,3
52319,41,52319,22,11,11,5,3
52320,16,52320,10,5,5,6,3
52321,182,52321,14,9,9,4,3
52322,176,52322,14,4,4,6,3
52323,65,52323,2,12,12,1,3
52324,160,52324,10,0,0,4,3
52325,9,52325,0,10,10,3,3
52326,174,52326,13,11,11,6,3
52327,162,52327,4,6,6,0,3
52328,84,52328,9,5,5,0,3
52329,46,52329,16,6,6,5,3
52330,90,52330,16,10,10,3,3
52331,14,52331,20,12,12,0,3
52332,92,52332,19,8,8,5,3
52333,196,52333,18,6,6,2,3
52334,48,52334,13,5,5,6,3
52335,150,52335,11,6,6,1,3
52336,22,52336,18,3,3,4,3
52337,130,52337,4,11,11,6,3
52338,78,52338,14,5,5,5,3
52339,2,52339,9,8,8,4,3
52340,134,52340,14,4,4,0,3
52341,69,52341,21,8,8,2,3
52342,105,52342,23,6,6,1,3
52343,2,52343,15,9,9,2,3
52344,177,52344,2,2,2,5,3
52345,19,52345,10,11,11,0,3
52346,162,52346,17,1,1,2,3
52347,89,52347,11,7,7,4,3
52348,139,52348,9,5,5,1,3
52349,156,52349,22,2,2,1,3
52350,78,52350,9,5,5,4,3
52351,100,52351,11,12,12,3,3
52352,89,52352,23,13,13,2,3
52353,141,52353,14,4,4,5,3
52354,187,52354,16,3,3,5,3
52355,132,52355,21,3,3,3,3
52356,73,52356,4,2,2,4,3
52357,108,52357,9,9,9,4,3
52358,78,52358,9,6,6,4,3
52359,155,52359,23,5,5,1,3
52360,67,52360,10,2,2,0,3
52361,152,52361,10,9,9,6,3
52362,5,52362,21,13,13,6,3
52363,8,52363,23,1,1,1,3
52364,80,52364,6,6,6,6,3
52365,139,52365,23,6,6,2,3
52366,134,52366,14,6,6,2,3
52367,103,52367,4,8,8,3,3
52368,39,52368,4,12,12,6,3
52369,176,52369,12,10,10,5,3
52370,70,52370,3,7,7,3,3
52371,53,52371,15,3,3,2,3
52372,62,52372,10,11,11,2,3
52373,126,52373,4,11,11,4,3
52374,180,52374,4,3,3,2,3
52375,160,52375,14,11,11,3,3
52376,151,52376,5,6,6,1,3
52377,122,52377,22,1,1,0,3
52378,123,52378,9,3,3,2,3
52379,1,52379,10,3,3,4,3
52380,165,52380,18,7,7,0,3
52381,117,52381,3,11,11,6,3
52382,74,52382,14,3,3,6,3
52383,121,52383,14,8,8,2,3
52384,139,52384,2,8,8,2,3
52385,163,52385,3,13,13,1,3
52386,169,52386,9,2,2,3,3
52387,160,52387,4,4,4,4,3
52388,85,52388,22,12,12,2,3
52389,198,52389,1,13,13,1,3
52390,8,52390,17,4,4,0,3
52391,48,52391,0,9,9,2,3
52392,138,52392,0,5,5,5,3
52393,159,52393,18,9,9,6,3
52394,33,52394,14,12,12,2,3
52395,144,52395,14,1,1,4,3
52396,12,52396,6,4,4,6,3
52397,175,52397,16,6,6,6,3
52398,132,52398,20,6,6,6,3
52399,85,52399,20,4,4,1,3
52400,43,52400,3,2,2,2,3
52401,95,52401,17,4,4,3,3
52402,123,52402,5,2,2,5,3
52403,156,52403,0,2,2,3,3
52404,28,52404,10,2,2,5,3
52405,54,52405,1,4,4,5,3
52406,3,52406,21,6,6,0,3
52407,42,52407,8,5,5,2,3
52408,127,52408,17,3,3,6,3
52409,140,52409,12,13,13,6,3
52410,81,52410,11,9,9,3,3
52411,123,52411,9,2,2,6,3
52412,0,52412,15,12,12,5,3
52413,198,52413,5,3,3,5,3
52414,148,52414,5,7,7,3,3
52415,7,52415,8,11,11,1,3
52416,105,52416,15,3,3,0,3
52417,45,52417,4,4,4,0,3
52418,43,52418,4,4,4,5,3
52419,100,52419,6,12,12,1,3
52420,62,52420,9,12,12,6,3
52421,40,52421,4,7,7,4,3
52422,110,52422,23,1,1,4,3
52423,158,52423,3,8,8,4,3
52424,166,52424,22,5,5,0,3
52425,139,52425,20,1,1,0,3
52426,19,52426,4,10,10,1,3
52427,1,52427,21,13,13,1,3
52428,100,52428,4,11,11,2,3
52429,117,52429,12,12,12,4,3
52430,163,52430,17,10,10,3,3
52431,118,52431,19,10,10,1,3
52432,106,52432,3,8,8,1,3
52433,175,52433,18,6,6,1,3
52434,22,52434,7,4,4,1,3
52435,63,52435,8,10,10,1,3
52436,76,52436,0,6,6,2,3
52437,116,52437,4,10,10,5,3
52438,76,52438,13,3,3,3,3
52439,79,52439,11,13,13,6,3
52440,24,52440,22,8,8,4,3
52441,31,52441,11,3,3,6,3
52442,15,52442,21,13,13,2,3
52443,17,52443,18,7,7,6,3
52444,87,52444,17,7,7,0,3
52445,183,52445,20,13,13,0,3
52446,33,52446,17,1,1,5,3
52447,107,52447,11,6,6,0,3
52448,104,52448,12,4,4,5,3
52449,71,52449,5,9,9,2,3
52450,81,52450,11,4,4,6,3
52451,186,52451,19,11,11,2,3
52452,124,52452,23,9,9,2,3
52453,107,52453,18,4,4,5,3
52454,64,52454,13,5,5,0,3
52455,59,52455,5,2,2,5,3
52456,150,52456,9,6,6,4,3
52457,15,52457,1,3,3,3,3
52458,12,52458,4,5,5,4,3
52459,125,52459,12,4,4,6,3
52460,168,52460,13,8,8,3,3
52461,6,52461,18,5,5,4,3
52462,137,52462,2,8,8,4,3
52463,11,52463,14,7,7,3,3
52464,185,52464,15,2,2,0,3
52465,63,52465,14,3,3,6,3
52466,166,52466,4,10,10,0,3
52467,173,52467,1,4,4,2,3
52468,76,52468,0,10,10,4,3
52469,17,52469,9,3,3,4,3
52470,0,52470,0,5,5,6,3
52471,9,52471,8,4,4,3,3
52472,82,52472,22,8,8,5,3
52473,69,52473,21,3,3,3,3
52474,57,52474,3,9,9,6,3
52475,77,52475,10,6,6,4,3
52476,64,52476,1,9,9,6,3
52477,13,52477,12,7,7,4,3
52478,76,52478,3,9,9,4,3
52479,119,52479,11,10,10,6,3
52480,182,52480,1,4,4,3,3
52481,132,52481,20,8,8,1,3
52482,149,52482,14,12,12,3,3
52483,180,52483,13,0,0,5,3
52484,159,52484,15,12,12,0,3
52485,6,52485,18,3,3,3,3
52486,171,52486,8,6,6,3,3
52487,162,52487,11,7,7,1,3
52488,75,52488,21,11,11,2,3
52489,38,52489,7,9,9,5,3
52490,23,52490,15,11,11,3,3
52491,80,52491,11,1,1,3,3
52492,186,52492,21,5,5,5,3
52493,7,52493,19,13,13,0,3
52494,70,52494,20,0,0,4,3
52495,30,52495,11,3,3,0,3
52496,39,52496,20,13,13,0,3
52497,141,52497,18,2,2,2,3
52498,62,52498,15,5,5,5,3
52499,19,52499,16,2,2,1,3
52500,91,52500,9,8,8,2,3
52501,6,52501,5,0,0,4,3
52502,54,52502,1,3,3,3,3
52503,20,52503,7,13,13,6,3
52504,168,52504,3,2,2,3,3
52505,107,52505,19,10,10,1,3
52506,149,52506,20,11,11,6,3
52507,181,52507,7,10,10,3,3
52508,45,52508,2,2,2,6,3
52509,135,52509,17,5,5,2,3
52510,69,52510,17,6,6,1,3
52511,53,52511,0,13,13,0,3
52512,174,52512,22,3,3,2,3
52513,53,52513,10,8,8,0,3
52514,136,52514,1,4,4,6,3
52515,76,52515,3,1,1,1,3
52516,176,52516,16,6,6,5,3
52517,23,52517,23,2,2,3,3
52518,7,52518,20,4,4,1,3
52519,194,52519,6,8,8,1,3
52520,128,52520,22,12,12,0,3
52521,17,52521,19,13,13,2,3
52522,2,52522,4,3,3,2,3
52523,197,52523,20,3,3,1,3
52524,184,52524,8,8,8,5,3
52525,55,52525,19,10,10,5,3
52526,143,52526,10,11,11,0,3
52527,36,52527,6,8,8,3,3
52528,53,52528,9,4,4,5,3
52529,160,52529,12,9,9,5,3
52530,111,52530,14,6,6,1,3
52531,161,52531,15,9,9,0,3
52532,102,52532,9,2,2,5,3
52533,0,52533,8,13,13,1,3
52534,156,52534,21,11,11,3,3
52535,115,52535,13,9,9,5,3
52536,112,52536,9,10,10,3,3
52537,56,52537,13,5,5,5,3
52538,164,52538,18,0,0,5,3
52539,57,52539,20,6,6,5,3
52540,82,52540,5,7,7,3,3
52541,127,52541,16,7,7,4,3
52542,198,52542,23,2,2,3,3
52543,188,52543,13,10,10,2,3
52544,24,52544,22,3,3,1,3
52545,117,52545,10,8,8,3,3
52546,186,52546,22,9,9,5,3
52547,42,52547,16,9,9,5,3
52548,195,52548,20,11,11,1,3
52549,113,52549,17,7,7,2,3
52550,170,52550,9,7,7,6,3
52551,20,52551,12,1,1,3,3
52552,156,52552,10,10,10,4,3
52553,179,52553,18,9,9,5,3
52554,186,52554,17,7,7,0,3
52555,10,52555,4,7,7,1,3
52556,189,52556,8,12,12,5,3
52557,82,52557,20,9,9,2,3
52558,102,52558,5,11,11,1,3
52559,153,52559,19,12,12,4,3
52560,17,52560,17,3,3,5,3
52561,59,52561,13,2,2,6,3
52562,6,52562,7,2,2,0,3
52563,40,52563,21,9,9,3,3
52564,115,52564,9,5,5,2,3
52565,133,52565,16,11,11,1,3
52566,186,52566,17,3,3,1,3
52567,32,52567,16,6,6,4,3
52568,24,52568,17,9,9,4,3
52569,36,52569,3,12,12,6,3
52570,95,52570,19,0,0,5,3
52571,69,52571,17,2,2,2,3
52572,102,52572,19,13,13,0,3
52573,185,52573,12,9,9,5,3
52574,169,52574,11,3,3,4,3
52575,46,52575,6,6,6,1,3
52576,19,52576,22,9,9,2,3
52577,82,52577,3,12,12,5,3
52578,29,52578,19,5,5,5,3
52579,59,52579,21,10,10,6,3
52580,74,52580,9,7,7,6,3
52581,41,52581,10,10,10,2,3
52582,179,52582,5,11,11,5,3
52583,158,52583,23,7,7,1,3
52584,86,52584,14,5,5,3,3
52585,122,52585,0,8,8,2,3
52586,55,52586,8,11,11,2,3
52587,71,52587,10,1,1,5,3
52588,13,52588,4,2,2,2,3
52589,143,52589,14,11,11,6,3
52590,116,52590,9,10,10,0,3
52591,60,52591,22,9,9,3,3
52592,26,52592,5,5,5,2,3
52593,178,52593,19,5,5,5,3
52594,4,52594,13,11,11,0,3
52595,154,52595,3,4,4,3,3
52596,36,52596,8,3,3,3,3
52597,187,52597,15,1,1,3,3
52598,173,52598,7,11,11,4,3
52599,198,52599,6,2,2,2,3
52600,117,52600,14,12,12,1,3
52601,107,52601,12,8,8,2,3
52602,124,52602,15,11,11,0,3
52603,154,52603,14,7,7,3,3
52604,158,52604,12,1,1,2,3
52605,96,52605,4,7,7,3,3
52606,59,52606,22,10,10,6,3
52607,158,52607,23,9,9,2,3
52608,35,52608,14,3,3,5,3
52609,89,52609,12,13,13,2,3
52610,107,52610,6,3,3,3,3
52611,13,52611,21,2,2,5,3
52612,124,52612,16,11,11,2,3
52613,133,52613,1,2,2,4,3
52614,1,52614,16,5,5,1,3
52615,41,52615,3,1,1,5,3
52616,174,52616,6,12,12,3,3
52617,190,52617,1,10,10,3,3
52618,141,52618,0,6,6,5,3
52619,145,52619,12,3,3,3,3
52620,17,52620,3,4,4,0,3
52621,166,52621,20,13,13,6,3
52622,17,52622,7,1,1,1,3
52623,124,52623,7,2,2,0,3
52624,2,52624,3,10,10,6,3
52625,49,52625,22,9,9,3,3
52626,70,52626,0,1,1,0,3
52627,40,52627,11,1,1,4,3
52628,30,52628,20,5,5,0,3
52629,162,52629,1,1,1,2,3
52630,73,52630,16,12,12,1,3
52631,13,52631,9,12,12,4,3
52632,165,52632,6,2,2,5,3
52633,41,52633,14,1,1,6,3
52634,198,52634,0,11,11,6,3
52635,169,52635,8,5,5,1,3
52636,30,52636,12,6,6,4,3
52637,182,52637,22,6,6,6,3
52638,130,52638,3,10,10,2,3
52639,35,52639,11,8,8,3,3
52640,170,52640,14,1,1,2,3
52641,64,52641,19,1,1,4,3
52642,83,52642,10,11,11,1,3
52643,134,52643,2,0,0,5,3
52644,17,52644,13,5,5,4,3
52645,138,52645,23,5,5,4,3
52646,94,52646,19,4,4,0,3
52647,54,52647,20,5,5,4,3
52648,132,52648,9,5,5,4,3
52649,58,52649,0,1,1,6,3
52650,100,52650,22,10,10,3,3
52651,76,52651,12,5,5,4,3
52652,87,52652,0,4,4,5,3
52653,24,52653,10,11,11,5,3
52654,5,52654,21,2,2,4,3
52655,115,52655,3,11,11,0,3
52656,182,52656,23,1,1,5,3
52657,0,52657,20,8,8,0,3
52658,116,52658,2,1,1,1,3
52659,85,52659,6,9,9,1,3
52660,74,52660,19,13,13,0,3
52661,37,52661,13,4,4,6,3
52662,64,52662,23,2,2,6,3
52663,38,52663,2,13,13,0,3
52664,124,52664,14,11,11,1,3
52665,200,52665,14,11,11,0,3
52666,195,52666,6,3,3,5,3
52667,155,52667,6,10,10,3,3
52668,72,52668,8,13,13,1,3
52669,69,52669,20,6,6,5,3
52670,18,52670,15,3,3,5,3
52671,76,52671,20,4,4,2,3
52672,182,52672,0,4,4,3,3
52673,65,52673,2,4,4,2,3
52674,131,52674,4,5,5,5,3
52675,152,52675,5,10,10,3,3
52676,147,52676,3,11,11,1,3
52677,131,52677,17,2,2,5,3
52678,140,52678,20,6,6,1,3
52679,101,52679,11,10,10,5,3
52680,74,52680,4,13,13,0,3
52681,22,52681,17,0,0,5,3
52682,163,52682,23,5,5,3,3
52683,169,52683,2,9,9,4,3
52684,177,52684,21,4,4,1,3
52685,33,52685,18,6,6,6,3
52686,110,52686,14,8,8,3,3
52687,95,52687,22,5,5,1,3
52688,197,52688,8,2,2,6,3
52689,160,52689,7,0,0,5,3
52690,157,52690,15,8,8,3,3
52691,192,52691,21,13,13,1,3
52692,75,52692,23,7,7,3,3
52693,161,52693,13,12,12,3,3
52694,46,52694,14,10,10,6,3
52695,145,52695,5,11,11,2,3
52696,139,52696,5,13,13,0,3
52697,187,52697,15,13,13,2,3
52698,68,52698,9,7,7,6,3
52699,50,52699,2,2,2,2,3
52700,185,52700,17,6,6,6,3
52701,29,52701,21,10,10,6,3
52702,38,52702,8,10,10,4,3
52703,66,52703,10,2,2,5,3
52704,83,52704,6,4,4,5,3
52705,123,52705,15,10,10,4,3
52706,105,52706,6,7,7,4,3
52707,59,52707,1,4,4,3,3
52708,121,52708,16,3,3,2,3
52709,141,52709,6,9,9,3,3
52710,51,52710,3,1,1,1,3
52711,75,52711,20,9,9,3,3
52712,9,52712,4,5,5,1,3
52713,197,52713,3,9,9,3,3
52714,87,52714,5,4,4,3,3
52715,137,52715,16,6,6,4,3
52716,109,52716,9,12,12,6,3
52717,140,52717,18,1,1,2,3
52718,61,52718,19,1,1,6,3
52719,87,52719,1,10,10,0,3
52720,60,52720,21,6,6,5,3
52721,58,52721,2,2,2,1,3
52722,37,52722,8,2,2,6,3
52723,198,52723,14,7,7,3,3
52724,84,52724,21,7,7,6,3
52725,96,52725,12,5,5,0,3
52726,6,52726,7,8,8,3,3
52727,4,52727,4,8,8,5,3
52728,52,52728,14,13,13,0,3
52729,47,52729,20,10,10,0,3
52730,24,52730,14,8,8,1,3
52731,85,52731,6,7,7,4,3
52732,168,52732,19,9,9,0,3
52733,167,52733,19,2,2,0,3
52734,78,52734,1,2,2,2,3
52735,40,52735,0,5,5,5,3
52736,93,52736,0,13,13,2,3
52737,175,52737,3,6,6,3,3
52738,87,52738,0,2,2,5,3
52739,28,52739,19,6,6,1,3
52740,41,52740,23,3,3,3,3
52741,119,52741,18,1,1,1,3
52742,149,52742,13,7,7,1,3
52743,127,52743,14,11,11,2,3
52744,11,52744,6,10,10,4,3
52745,151,52745,15,9,9,1,3
52746,62,52746,13,4,4,6,3
52747,122,52747,19,0,0,4,3
52748,185,52748,8,6,6,3,3
52749,193,52749,8,1,1,2,3
52750,130,52750,11,10,10,5,3
52751,178,52751,13,13,13,1,3
52752,174,52752,18,3,3,0,3
52753,117,52753,4,1,1,4,3
52754,91,52754,12,7,7,6,3
52755,182,52755,19,2,2,5,3
52756,180,52756,18,12,12,5,3
52757,45,52757,18,12,12,5,3
52758,144,52758,13,10,10,5,3
52759,64,52759,6,12,12,3,3
52760,61,52760,9,12,12,4,3
52761,173,52761,5,4,4,3,3
52762,0,52762,17,2,2,6,3
52763,74,52763,23,5,5,3,3
52764,60,52764,1,13,13,6,3
52765,103,52765,4,12,12,0,3
52766,36,52766,17,8,8,3,3
52767,112,52767,6,6,6,2,3
52768,178,52768,23,2,2,5,3
52769,29,52769,7,9,9,0,3
52770,96,52770,19,5,5,3,3
52771,198,52771,20,7,7,2,3
52772,76,52772,19,8,8,6,3
52773,118,52773,3,6,6,1,3
52774,121,52774,10,5,5,0,3
52775,90,52775,23,9,9,5,3
52776,56,52776,5,8,8,6,3
52777,138,52777,16,2,2,2,3
52778,147,52778,7,6,6,6,3
52779,22,52779,12,2,2,2,3
52780,12,52780,2,7,7,2,3
52781,104,52781,23,7,7,3,3
52782,155,52782,3,7,7,4,3
52783,40,52783,2,11,11,1,3
52784,190,52784,4,5,5,5,3
52785,183,52785,4,8,8,4,3
52786,183,52786,5,3,3,0,3
52787,26,52787,22,1,1,4,3
52788,159,52788,17,13,13,0,3
52789,176,52789,2,7,7,4,3
52790,193,52790,17,8,8,3,3
52791,113,52791,17,8,8,1,3
52792,181,52792,10,8,8,4,3
52793,33,52793,6,2,2,1,3
52794,115,52794,2,11,11,5,3
52795,128,52795,20,0,0,5,3
52796,63,52796,5,7,7,1,3
52797,59,52797,0,6,6,3,3
52798,129,52798,22,10,10,4,3
52799,77,52799,11,4,4,4,3
52800,158,52800,2,9,9,4,3
52801,92,52801,2,8,8,0,3
52802,25,52802,0,6,6,3,3
52803,140,52803,22,5,5,3,3
52804,94,52804,8,12,12,2,3
52805,77,52805,8,3,3,3,3
52806,120,52806,18,5,5,3,3
52807,4,52807,16,0,0,5,3
52808,91,52808,21,6,6,5,3
52809,87,52809,14,0,0,5,3
52810,36,52810,16,8,8,4,3
52811,177,52811,22,1,1,1,3
52812,173,52812,21,5,5,1,3
52813,126,52813,12,3,3,5,3
52814,83,52814,14,10,10,2,3
52815,17,52815,23,11,11,0,3
52816,155,52816,21,4,4,5,3
52817,24,52817,7,3,3,1,3
52818,193,52818,5,13,13,1,3
52819,38,52819,7,10,10,2,3
52820,32,52820,3,5,5,4,3
52821,141,52821,23,10,10,3,3
52822,174,52822,22,1,1,5,3
52823,130,52823,5,4,4,0,3
52824,44,52824,18,3,3,0,3
52825,179,52825,2,8,8,6,3
52826,128,52826,17,3,3,4,3
52827,36,52827,7,5,5,2,3
52828,132,52828,1,10,10,6,3
52829,65,52829,17,2,2,2,3
52830,115,52830,3,7,7,6,3
52831,34,52831,0,10,10,5,3
52832,109,52832,20,8,8,1,3
52833,136,52833,12,5,5,3,3
52834,0,52834,13,8,8,4,3
52835,81,52835,9,1,1,1,3
52836,159,52836,15,13,13,6,3
52837,17,52837,7,4,4,3,3
52838,4,52838,16,4,4,0,3
52839,75,52839,9,1,1,6,3
52840,19,52840,8,11,11,1,3
52841,17,52841,13,9,9,5,3
52842,115,52842,20,7,7,1,3
52843,55,52843,9,8,8,1,3
52844,78,52844,6,9,9,0,3
52845,117,52845,4,4,4,4,3
52846,98,52846,6,11,11,1,3
52847,168,52847,21,12,12,3,3
52848,176,52848,16,13,13,1,3
52849,142,52849,8,2,2,0,3
52850,178,52850,19,11,11,1,3
52851,81,52851,22,1,1,4,3
52852,107,52852,14,7,7,0,3
52853,16,52853,18,2,2,4,3
52854,45,52854,2,4,4,1,3
52855,104,52855,7,5,5,4,3
52856,170,52856,1,10,10,3,3
52857,127,52857,17,3,3,0,3
52858,175,52858,2,12,12,5,3
52859,61,52859,17,7,7,6,3
52860,157,52860,22,9,9,5,3
52861,130,52861,1,6,6,6,3
52862,199,52862,17,11,11,6,3
